"Nick Price","Overall the fundamentals seem to be there and he's obviously got a very mature head on his shoulders. He's got a kind of presence.","Sports,Head,Seem"
"Stefanie Powers","I'm functioning on a lung and a half, but I have proved that it's possible to challenge yourself.","Yourself,Possible,Challenge"
"Katie Price","I enjoy horse riding, spending time with my dog 'Smurf,' and basically having a really good laugh partying and having fun!","Time,Good,Fun"
"Jaime Pressly","I know a lot of very rich, very successful, very lonely women in Los Angeles, and I never wanted to be one of them.","Women,Successful,Lonely"
"Jason Priestley","I'm very happy to be directing though. It's a challenge, and it's a lot of fun for me to be on set.","Happy,Fun,Challenge"
"Kevin Powers","I can't envision an honest war novel that left war in a positive light.","Positive,War,Light"
"Faith Prince","I never like to be the same, whether it be comedy or drama, funny or serious.","Funny,Whether,Serious"
"Alan Price","The one phrase you can use is that success has a thousand fathers, and failure is an orphan.","Success,Failure,Use"
"Harold Prince","Despite the successes, you remember the failures - rather lovingly.","Rather,Remember,Failures"
"Carrie Preston","I have a recurring role on 'Person of Interest,' which is my husband's show. I play the love of his life. It was really fun to do that.","Love,Life,Fun"
"Joshua Prince-Ramus","'Form follows function' comes with so much baggage. It's a worthless phrase because you'll never take it for what it means.","Means,Function,Worthless"
"Leontyne Price","The ultimate of being successful is the luxury of giving yourself the time to do what you want to do.","Time,Yourself,Successful"
"Freddie Prinze, Jr.","I think success shows a person's true colors.","Success,True,Shows"
"Freddie Prinze","But the only comparison that I want to Lenny Bruce is that I'm funny. I'm Freddie Prinze, Puerto Rican all the way.","Funny,Comparison,Bruce"
"Jenn Proske","Love yourself. It is important to stay positive because beauty comes from the inside out.","Love,Positive,Beauty"
"Joseph Prince","As you walk in God's divine wisdom, you will surely begin to see a greater measure of victory and good success in your life.","Life,Success,Wisdom"
"David Prowse","I suppose the most fun I had was on the second film.","Fun,Second,Suppose"
Psy,"As an artist, the more experience, the better the creation. I'm a very positive person.","Positive,Experience,Artist"
Psy,"That's why 'Gangnam Style' works. If someone handsome uses that phrase it's just awkward. But if someone like me uses it, it's funny.","Funny,Style,Works"
Psy,"I really like the P!nk song with the guy from fun., 'Just Give Me a Reason.'","Fun,Reason,Guy"
"Lindsay Pulsipher","'True Blood' fans are very friendly, so everybody's been very friendly and positive.","Positive,True,Everybody"
"Paul Prudhomme","When you've got a great business going, you go open another and take the risk of losing the whole thing. It's fun!","Great,Business,Fun"
"Paul Prudhomme","Have fun. Do something nobody else had done before, or has done since.","Fun,Since,Nobody"
"Paul Prudhomme","We had no electricity, no gas. Food was probably our greatest entertainment - the most fun thing that we could do was food.","Food,Fun,Greatest"
"Scarlett Pomers","You don't have to have an eating disorder to be happy or successful.","Happy,Successful,Eating"
"Dominic Purcell","I'm very appreciative and humbled by the success of 'Prison Break.'","Success,Break,Prison"
"Wolfgang Puck","I learned more from the one restaurant that didn't work than from all the ones that were successes.","Work,Learned,Restaurant"
"Alain Prost","That is an important part of my success. Another big part of my success is that I hated not to finish a race.","Success,Another,Race"
"Alain Prost","I have had some problems because the French don't like people to have success, they don't like the number one.","Success,Problems,Number"
"Manuel Puig","If it's great stuff, the people who consume it are nourished. It's a positive force.","Positive,Great,Stuff"
"Manuel Puig","I believe that people who don't achieve anything in life are isolated and resent those that are successful.","Life,Successful,Achieve"
"Lucy Punch","As long as it's funny, there's no such thing as too far.","Funny,Far"
"Lucy Punch","I personally do not find puke funny. I find it disgusting.","Funny,Personally,Disgusting"
"Lucy Punch","Someone told me I had funny facial expressions. I don't know whether I take that as a compliment or not, but.","Funny,Whether,Compliment"
"George Haven Putnam","We have been so trying to convince them from the very beginning of our organization, but with no success.","Success,Beginning,Convince"
"Robin Wright","I am not successful, in terms of Hollywood.","Successful,Hollywood,Terms"
"Nido Qubein","I only wish I had more time for fund raising.","Time,Wish,Raising"
"Mary Quant","Having money is rather like being a blond. It is more fun but not vital.","Money,Fun,Rather"
"Suzi Quatro","The bass player's function, along with the drums, is to be the engine that drives the car... everything else is merely colours.","Car,Along,Player"
"Diana Quick","It's always been fun for me to play a variety of parts, and over the years, I've been lucky with the things I've been asked to do.","Fun,Lucky,Asked"
"Robert Quine","I started off with the really funky stuff like Ramsey Lewis, Milt Jackson, Kenny Burrell.","Started,Stuff,Funky"
"Steven Michael Quezada","It's funny: There's a lot of comics on 'Breaking Bad.'","Funny,Bad,Breaking"
"Steven Michael Quezada","It's hard for a comic to be joking when your lines can't be funny.","Funny,Lines,Comic"
"Colin Quinn","Everybody's funny in different ways.","Funny,Everybody,Ways"
"Colin Quinn","You can't make everybody laugh. You gotta just do what you think is funny. Just be obstreperous to everybody.","Funny,Everybody,Laugh"
"Trevor Rabin","It's an important thing to have a relationship with the director, and have it be a positive one.","Positive,Director"
"Aishwarya Rai Bachchan","Sexy in India is not considered positive. But, with today's crop of fresh faces in the modelling arena, being sexy is an asset.","Positive,Today,Sexy"
"Aishwarya Rai Bachchan","I always knew I would be successful. So there was no element of surprise.","Successful,Knew,Surprise"
"Jean-Pierre Raffarin","I tell fundamentalists that there is no question of them attacking our Republic's foundations.","Question,Republic,Attacking"
Raekwon,"I never been a hater of these other cats, who never really had nothing, being successful. That's not my problem.","Successful,Problem,Cats"
"Bobby Rahal","The place where I had so much success as a driver would be where I had my first win as a team owner.","Success,Win,Team"
"Josh Radnor","Acting on stage is still my favorite thing to do. And everyone who's been in musicals knows that there is nothing more fun.","Fun,Acting,Knows"
"A. R. Rahman","A musician is a professional, whether he or she is successful or not. The profession itself must be regarded as a stable job.","Successful,Whether,Itself"
"Issa Rae","I hate to say it but I hate black humor. I feel like a Klan member saying it, but it's just not funny.","Funny,Humor,Hate"
"Issa Rae","Respectfully, 'Awkward Black Girl' was never meant to be politically correct. We poke fun at ignorance.","Fun,Girl,Ignorance"
"Tahar Rahim","I don't spend much time on Twitter. I joined because I found it funny.","Funny,Time,Found"
"Aly Raisman","When I'm older, I want to have my own workout clothes line, like leggings and cute jackets in bright and fun colors.","Fun,Older,Line"
"Mary Lynn Rajskub","I had fun doing a lot of low-budget movies and web series. And I got back into stand-up where I started.","Movies,Fun,Started"
"Ted Rall","I think we're the first generation to successfully integrate American society.","Society,Generation,Integrate"
"C. V. Raman","The whole edifice of modern physics is built up on the fundamental hypothesis of the atomic or molecular constitution of matter.","Matter,Modern,Physics"
"Harold Ramis","How one handles success or failure is determined by their early childhood.","Success,Failure,Early"
"Harold Ramis","Acting is all about big hair and funny props... All the great actors knew it. Olivier knew it, Brando knew it.","Funny,Great,Acting"
"Harold Ramis","Nothing reinforces a professional relationship more than enjoying success with someone.","Success,Enjoying"
"Harold Ramis","Billy Crystal knows how to make people laugh. He's got 30 years on stage... there's no telling him what's funny.","Funny,Laugh,Knows"
"Harold Ramis","I had a lot of fun working with John Candy. We had a pretty good rapport.","Good,Fun,Pretty"
